Identifiant;EXPO;ft_23_categ;ft_4_categ;ft_5_categ;ft_6_categ;ft_19_categ;ft_21_categ;ft_24_categ;age_batiment;superficief_petit;superficief_moyen;superficief_trés-grand;superficief_Géant;ft_18_categ_V;ft_18_categ_base;ft_18_categ_eff;ft_18_categ_effpi;ft_18_categ_pi
19106;1.0;0.0;0;1;0;2;4;7;53.0;0;0;0;1;0;1;0;0;0
12082;1.0;0.0;1;0;1;2;3;0;46.87981527371062;1;0;0;0;0;1;0;0;0
3520;0.494535519;0.0;0;1;0;2;3;9;26.0;0;0;0;1;0;1;0;0;0
17559;0.99726776;0.3;1;1;0;2;2;4;86.0;1;0;0;0;0;1;0;0;0
5384;0.9972602740000001;0.0;0;1;1;2;2;0;27.0;0;1;0;0;0;1;0;0;0
12420;1.0;0.0;0;0;1;2;2;0;53.0;0;1;0;0;0;1;0;0;0
9674;0.99726776;0.0;0;1;0;2;2;6;56.0;0;0;1;0;0;0;0;1;0
5794;1.0;0.0;0;1;1;2;2;0;52.0;1;0;0;0;0;1;0;0;0
5001;1.0;0.0;0;1;1;2;2;0;48.87981527371062;0;0;1;0;0;1;0;0;0
9644;1.0;0.3;0;1;0;2;2;2;23.0;0;0;0;1;0;0;0;0;1
926;0.994535519;0.0;0;1;1;2;2;0;50.87981527371062;0;1;0;0;0;1;0;0;0
3674;1.0;0.0;0;0;1;2;2;0;26.0;0;0;1;0;0;1;0;0;0
12368;0.246575342;0.0;0;1;0;1;2;3;48.0;1;0;0;0;0;0;0;1;0
15776;1.0;0.3;1;1;0;2;2;2;5.0;0;1;0;0;0;1;0;0;0
7140;1.0;0.0;0;0;1;2;1;0;27.0;0;0;1;0;0;1;0;0;0
8748;0.684931507;0.0;0;0;1;2;4;0;47.87981527371062;0;1;0;0;0;1;0;0;0
12512;1.0;0.0;0;0;1;2;1;0;32.0;0;0;1;0;0;1;0;0;0
8947;1.0;0.0;0;1;0;2;4;3;55.0;1;0;0;0;0;0;0;0;1
12971;1.0;0.0;1;0;1;2;3;0;24.0;0;0;0;1;0;1;0;0;0
12402;1.0;0.0;0;1;0;1;1;3;5.0;0;1;0;0;0;1;0;0;0
17413;1.0;0.0;0;1;0;2;2;2;2.0;0;1;0;0;0;0;0;0;1
3865;1.0;0.0;0;1;1;2;2;0;53.0;0;1;0;0;0;1;0;0;0
10315;0.41369863;0.0;0;1;0;2;2;7;55.0;0;0;0;1;0;0;0;0;1
16475;1.0;0.0;0;1;0;2;2;3;11.0;0;0;0;1;0;0;0;0;1
10057;1.0;0.0;0;1;0;1;2;3;42.0;1;0;0;0;0;0;1;0;0
14249;1.0;0.0;0;0;1;2;4;0;32.0;0;0;1;0;0;1;0;0;0
4133;1.0;0.0;1;0;1;2;3;0;46.87981527371062;1;0;0;0;0;1;0;0;0
1553;0.99726776;0.0;1;0;1;2;1;0;36.0;0;0;1;0;0;1;0;0;0
4558;1.0;0.0;1;0;1;2;2;0;48.87981527371062;0;0;1;0;0;1;0;0;0
18329;0.915300546;0.0;1;1;0;2;4;9;99.0;0;0;0;1;0;0;0;1;0
14818;0.747945205;0.0;0;0;1;2;4;0;34.0;1;0;0;0;0;1;0;0;0
5968;1.0;0.0;0;1;0;2;3;5;84.0;0;0;1;0;0;0;0;0;1
10249;1.0;0.0;0;1;0;1;2;3;85.0;0;1;0;0;0;1;0;0;0
10165;1.0;0.0;0;1;1;2;2;0;33.0;0;0;1;0;0;1;0;0;0
746;1.0;0.0;1;1;1;2;3;0;48.87981527371062;0;0;1;0;0;1;0;0;0
1600;1.0;0.0;1;1;1;2;2;0;32.0;0;1;0;0;0;1;0;0;0
17164;0.254794521;0.3;0;1;0;1;2;4;2.0;0;1;0;0;0;1;0;0;0
14287;1.0;0.0;0;0;1;2;4;0;24.0;0;0;0;1;0;1;0;0;0
10654;1.0;0.0;0;1;1;2;2;0;55.0;0;1;0;0;0;1;0;0;0
7176;1.0;0.0;1;0;1;2;3;0;54.0;1;0;0;0;0;1;0;0;0
4370;0.994535519;0.0;0;0;1;2;1;0;56.0;0;0;0;1;0;1;0;0;0
11667;1.0;0.0;0;0;1;2;4;0;32.0;0;0;0;1;0;1;0;0;0
6329;1.0;0.0;0;0;1;2;2;0;27.0;0;0;0;1;0;1;0;0;0
1819;0.832876712;0.0;0;1;0;2;1;4;17.0;0;1;0;0;0;1;0;0;0
13199;0.7890410959999999;0.0;0;0;1;2;2;0;53.0;0;0;1;0;0;1;0;0;0
7860;1.0;0.0;0;0;1;2;3;0;52.0;0;0;1;0;0;1;0;0;0
17899;1.0;0.3;1;1;0;1;1;3;14.0;0;1;0;0;0;1;0;0;0
1513;0.99726776;0.0;0;1;0;2;2;4;35.0;0;1;0;0;0;0;0;0;1
7994;0.9972602740000001;0.0;0;1;0;1;2;5;51.0;0;0;0;1;0;1;0;0;0
9511;1.0;0.0;0;1;1;2;2;0;52.0;0;0;0;1;0;1;0;0;0
11207;1.0;0.3;1;1;0;2;2;5;40.0;0;0;0;1;0;1;0;0;0
1468;1.0;0.0;0;1;0;2;2;5;113.0;1;0;0;0;0;0;0;1;0
7583;0.0;0.0;0;1;1;2;3;0;46.87981527371062;0;0;0;1;0;1;0;0;0
626;0.328767123;0.0;1;1;1;2;4;0;48.87981527371062;0;0;1;0;0;1;0;0;0
13645;1.0;0.0;1;0;1;2;4;0;53.0;0;0;0;1;0;1;0;0;0
8304;0.739726027;0.0;0;1;0;2;4;4;63.0;0;1;0;0;0;0;0;0;1
10295;1.0;0.0;0;1;0;2;3;7;53.0;0;0;0;1;0;0;0;0;1
4213;1.0;0.0;0;1;0;2;2;4;18.0;0;0;1;0;0;1;0;0;0
15770;1.0;0.3;0;1;0;2;2;4;5.0;0;0;1;0;0;1;0;0;0
11371;1.0;0.0;0;0;1;2;1;0;33.0;0;0;1;0;0;1;0;0;0
8313;1.0;0.0;1;1;0;2;4;6;94.0;0;0;1;0;0;0;0;1;0
5233;1.0;0.6;0;1;0;2;2;1;65.0;1;0;0;0;0;0;1;0;0
13985;1.0;0.0;0;0;1;2;2;0;28.0;1;0;0;0;0;1;0;0;0
6757;1.0;0.0;0;1;0;2;2;3;24.0;0;0;1;0;0;0;0;0;1
12449;1.0;0.0;0;0;1;2;4;0;49.87981527371062;0;0;1;0;0;1;0;0;0
11178;1.0;0.0;0;1;0;1;2;5;45.0;0;0;0;1;0;0;1;0;0
18341;1.0;0.3;0;1;0;2;3;6;9.0;0;0;0;1;0;1;0;0;0
6454;1.0;0.0;0;0;1;2;2;0;53.0;0;0;1;0;0;1;0;0;0
6384;1.0;0.0;1;1;1;2;4;0;52.0;0;0;0;1;0;1;0;0;0
7673;1.0;0.0;0;1;0;2;2;6;10.0;0;0;1;0;0;1;0;0;0
14795;1.0;0.0;0;0;1;2;2;0;54.0;0;0;1;0;0;1;0;0;0
14616;1.0;0.0;1;0;1;2;4;0;53.0;0;0;1;0;0;1;0;0;0
9907;1.0;0.0;0;1;1;2;2;0;36.0;0;0;0;1;0;1;0;0;0
15791;0.99726776;0.0;0;1;0;2;1;4;33.0;0;0;1;0;0;1;0;0;0
8657;1.0;0.0;0;1;1;2;2;0;53.0;0;1;0;0;0;1;0;0;0
3786;1.0;0.0;0;1;1;2;3;0;50.87981527371062;1;0;0;0;0;1;0;0;0
11075;1.0;0.0;1;0;1;2;2;0;33.0;0;0;1;0;0;1;0;0;0
1756;1.0;0.0;1;1;1;2;3;0;33.0;0;1;0;0;0;1;0;0;0
15361;1.0;0.0;0;1;0;2;3;2;113.0;1;0;0;0;0;0;0;0;1
4602;0.41369863;0.0;1;0;1;2;4;0;48.87981527371062;0;0;1;0;0;1;0;0;0
15838;0.99726776;0.0;1;1;0;2;3;10;56.0;0;0;0;1;0;1;0;0;0
2915;1.0;0.0;0;1;1;2;1;0;26.0;1;0;0;0;0;1;0;0;0
13396;1.0;0.0;0;0;1;2;3;0;33.0;0;0;1;0;0;1;0;0;0
6633;1.0;0.0;0;1;1;2;1;0;54.0;0;0;1;0;0;1;0;0;0
869;1.0;0.0;0;1;1;2;1;0;34.0;0;1;0;0;0;1;0;0;0
9168;1.0;0.0;1;0;1;2;2;0;48.87981527371062;1;0;0;0;0;1;0;0;0
17622;0.49589041100000003;0.0;1;1;0;2;3;4;53.0;0;0;1;0;0;0;0;1;0
14105;1.0;0.6;0;1;0;2;1;3;314.0;0;1;0;0;0;1;0;0;0
9054;1.0;0.3;0;1;0;1;2;3;54.0;0;1;0;0;0;0;0;0;1
8569;0.747945205;0.0;0;0;1;2;4;0;47.87981527371062;0;0;0;1;0;1;0;0;0
7224;0.99726776;0.0;1;0;1;2;3;0;56.0;1;0;0;0;0;1;0;0;0
3618;1.0;0.6;0;1;0;2;2;4;114.0;1;0;0;0;0;1;0;0;0
4561;0.246575342;0.0;0;1;1;2;2;0;53.0;1;0;0;0;0;1;0;0;0
12125;1.0;0.0;1;0;1;2;2;0;48.87981527371062;0;1;0;0;0;1;0;0;0
16369;1.0;0.0;0;1;0;2;1;2;3.0;0;0;1;0;0;0;0;1;0
10626;0.50273224;0.0;0;1;1;2;2;0;32.0;0;0;0;1;0;1;0;0;0
6484;1.0;0.0;0;0;1;2;2;0;52.0;0;1;0;0;0;1;0;0;0
1508;1.0;0.0;0;1;0;2;2;7;62.0;0;0;1;0;0;0;0;1;0
4307;1.0;0.0;0;0;1;2;4;0;33.0;1;0;0;0;0;1;0;0;0
4705;1.0;0.0;0;1;1;2;1;0;26.0;0;0;0;1;0;1;0;0;0
3613;1.0;0.0;0;1;0;2;4;4;52.0;1;0;0;0;0;1;0;0;0
6694;0.99726776;0.3;1;1;0;2;2;4;27.0;0;1;0;0;0;0;0;0;1
12306;1.0;0.0;1;0;1;2;4;0;49.87981527371062;0;0;1;0;0;1;0;0;0
13137;0.832876712;0.0;1;0;1;2;4;0;53.0;0;0;0;1;0;1;0;0;0
15106;0.10928961699999999;0.0;1;0;1;2;3;0;32.0;0;1;0;0;0;1;0;0;0
3751;1.0;0.0;0;1;1;2;2;0;48.87981527371062;0;0;0;1;0;1;0;0;0
5244;0.99726776;0.0;0;1;0;2;1;7;46.0;0;0;0;1;0;1;0;0;0
11161;1.0;0.0;0;0;1;2;1;0;26.0;0;0;1;0;0;1;0;0;0
4421;1.0;0.0;1;1;0;1;1;4;42.0;0;0;0;1;0;0;0;0;1
16581;0.99726776;0.0;1;1;0;2;2;2;46.0;1;0;0;0;0;0;0;0;1
7187;1.0;0.0;0;1;0;2;2;7;37.0;0;0;0;1;0;0;0;0;1
18948;1.0;0.3;1;1;0;2;3;3;1.0;0;0;0;1;0;1;0;0;0
14527;1.0;0.0;0;0;1;2;2;0;24.0;0;0;0;1;0;1;0;0;0
15651;1.0;0.0;0;1;0;2;3;5;114.0;0;0;0;1;0;1;0;0;0
7881;1.0;0.0;0;1;0;2;1;2;55.0;0;0;1;0;0;1;0;0;0
19970;0.584699454;0.0;1;1;0;2;2;8;46.0;0;0;0;1;0;1;0;0;0
5429;1.0;0.0;0;0;1;2;1;0;32.0;0;1;0;0;0;1;0;0;0
12864;1.0;0.0;1;0;1;2;1;0;34.0;0;1;0;0;0;1;0;0;0
11922;1.0;0.0;0;0;1;2;3;0;55.0;0;0;1;0;0;1;0;0;0
8649;1.0;0.0;0;0;1;2;4;0;47.87981527371062;0;1;0;0;0;1;0;0;0
13249;1.0;0.0;0;0;1;2;1;0;52.0;1;0;0;0;0;1;0;0;0
11368;1.0;0.0;0;1;0;2;2;4;75.0;0;0;1;0;0;0;0;0;1
10420;1.0;0.0;0;1;1;2;1;0;33.0;0;0;1;0;0;1;0;0;0
4575;1.0;0.0;0;0;1;2;1;0;36.0;1;0;0;0;0;1;0;0;0
15296;1.0;1.5;0;1;0;2;1;3;15.0;0;0;0;1;0;1;0;0;0
18205;1.0;0.6;0;1;0;2;1;1;2.0;1;0;0;0;0;1;0;0;0
2843;1.0;0.0;0;1;1;2;2;0;47.87981527371062;0;1;0;0;0;1;0;0;0
9557;1.0;0.0;0;1;1;2;2;0;52.0;0;0;1;0;0;1;0;0;0
8328;1.0;0.0;1;1;1;2;2;0;46.87981527371062;0;0;1;0;0;1;0;0;0
18888;1.0;0.0;0;1;0;2;2;2;1.0;1;0;0;0;0;1;0;0;0
8603;1.0;0.0;0;0;1;2;4;0;47.87981527371062;0;1;0;0;0;1;0;0;0
18895;0.983561644;0.0;1;1;0;2;2;2;3.0;0;0;0;1;0;0;0;1;0
1893;1.0;0.0;0;1;1;2;1;0;34.0;0;0;1;0;0;1;0;0;0
8728;1.0;0.0;0;0;1;2;4;0;46.87981527371062;0;0;0;1;0;1;0;0;0
12619;0.893150685;0.0;0;0;1;2;4;0;53.0;1;0;0;0;0;1;0;0;0
8891;1.0;0.0;0;0;1;2;4;0;34.0;0;0;0;1;0;1;0;0;0
11309;1.0;0.0;0;0;1;2;2;0;54.0;0;1;0;0;0;1;0;0;0
18956;1.0;0.6;0;1;0;2;3;6;43.0;0;0;0;1;0;1;0;0;0
4704;0.131506849;0.0;0;1;1;2;1;0;53.0;1;0;0;0;0;1;0;0;0
2893;1.0;0.0;0;1;1;2;2;0;25.0;0;1;0;0;0;1;0;0;0
4123;1.0;0.0;0;0;1;2;4;0;34.0;1;0;0;0;0;1;0;0;0
6299;1.0;0.0;0;1;0;2;2;2;53.0;1;0;0;0;0;0;0;0;1
8492;1.0;0.6;0;1;0;2;4;4;92.0;1;0;0;0;0;1;0;0;0
8403;1.0;0.0;0;0;1;2;2;0;52.0;1;0;0;0;0;1;0;0;0
18671;0.50273224;0.0;0;1;0;2;1;3;42.0;0;0;1;0;0;1;0;0;0
16666;1.0;0.3;0;1;0;2;1;4;12.0;0;0;0;1;0;1;0;0;0
7500;1.0;0.0;0;0;1;2;2;0;24.0;0;0;1;0;0;1;0;0;0
17104;1.0;0.0;0;1;0;2;2;9;57.0;0;0;0;1;0;1;0;0;0
1267;1.0;0.0;1;1;1;2;3;0;54.0;1;0;0;0;0;1;0;0;0
9289;1.0;0.0;1;0;1;2;4;0;48.87981527371062;1;0;0;0;0;1;0;0;0
4796;1.0;0.0;1;0;1;2;4;0;55.0;1;0;0;0;0;1;0;0;0
10806;1.0;0.0;0;1;0;2;1;3;72.0;1;0;0;0;0;1;0;0;0
11511;1.0;0.0;0;1;1;2;1;0;55.0;0;1;0;0;0;1;0;0;0
7540;1.0;0.0;0;1;0;2;4;8;52.0;0;0;0;1;0;1;0;0;0
2375;0.99726776;0.0;0;1;1;2;1;0;50.87981527371062;1;0;0;0;0;1;0;0;0
5098;1.0;0.0;0;1;1;2;4;0;27.0;0;1;0;0;0;1;0;0;0
15647;1.0;0.3;0;1;0;2;2;3;60.0;1;0;0;0;0;1;0;0;0
18918;0.202185792;0.3;1;1;0;1;2;4;112.0;1;0;0;0;0;0;0;0;1
4390;1.0;0.0;1;0;1;2;2;0;48.87981527371062;1;0;0;0;0;1;0;0;0
16413;1.0;0.0;0;1;0;2;3;2;5.0;0;0;1;0;0;0;0;0;1
19196;0.671232877;0.0;0;1;0;2;2;2;63.0;1;0;0;0;0;1;0;0;0
4785;1.0;0.0;0;0;1;2;2;0;33.0;1;0;0;0;0;1;0;0;0
18758;0.49589041100000003;0.0;1;1;0;2;2;7;16.0;0;0;0;1;0;0;0;1;0
13456;0.016393443;0.0;0;0;1;2;1;0;36.0;0;1;0;0;0;1;0;0;0
8255;1.0;0.0;0;0;1;2;3;0;46.87981527371062;0;0;1;0;0;1;0;0;0
16628;1.0;0.0;1;1;0;2;4;8;46.0;0;0;0;1;0;1;0;0;0
7925;1.0;0.0;0;1;1;2;2;0;25.0;0;0;1;0;0;1;0;0;0
16713;1.0;0.0;1;1;0;2;2;4;6.0;0;0;0;1;0;0;0;1;0
3555;1.0;0.0;0;1;1;2;2;0;25.0;0;0;1;0;0;1;0;0;0
10281;1.0;0.0;0;1;0;2;2;3;73.0;0;1;0;0;0;0;0;0;1
550;1.0;0.0;0;1;1;2;2;0;53.0;0;1;0;0;0;1;0;0;0
12990;1.0;0.0;0;0;1;2;2;0;54.0;0;0;1;0;0;1;0;0;0
16139;1.0;0.0;0;1;0;2;2;5;54.0;0;1;0;0;0;0;0;1;0
5222;1.0;0.0;0;0;1;2;2;0;52.0;0;1;0;0;0;1;0;0;0
9571;0.99726776;0.0;0;1;0;2;1;6;41.0;0;0;0;1;0;1;0;0;0
4089;1.0;0.0;0;0;1;2;2;0;55.0;1;0;0;0;0;1;0;0;0
14813;1.0;0.0;0;0;1;2;2;0;55.0;0;0;0;1;0;1;0;0;0
8899;1.0;0.0;0;1;0;2;4;2;73.0;1;0;0;0;0;1;0;0;0
5955;1.0;0.0;0;1;1;2;2;0;33.0;0;0;1;0;0;1;0;0;0
9555;1.0;0.0;0;1;1;2;3;0;33.0;1;0;0;0;0;1;0;0;0
16688;1.0;0.0;0;1;0;2;1;4;4.0;0;0;0;1;0;0;0;1;0
1657;0.802739726;0.0;0;1;1;2;2;0;26.0;0;0;0;1;0;1;0;0;0
11574;1.0;0.0;0;1;0;2;2;5;44.0;0;1;0;0;0;1;0;0;0
4649;1.0;0.0;0;1;0;2;1;5;53.0;0;0;1;0;0;0;0;0;1
10119;1.0;0.0;0;1;1;2;2;0;53.0;1;0;0;0;0;1;0;0;0
19439;0.769863014;0.6;0;1;0;2;1;3;0.0;0;0;0;1;0;0;0;0;1
14185;1.0;0.0;0;0;1;2;2;0;26.0;0;1;0;0;0;1;0;0;0
17908;1.0;0.0;1;1;0;2;3;4;53.0;0;1;0;0;0;0;0;0;1
5563;1.0;1.0;1;1;0;2;1;3;34.0;0;0;1;0;0;1;0;0;0
4716;1.0;0.0;1;0;1;2;3;0;32.0;0;1;0;0;0;1;0;0;0
18841;1.0;0.0;0;1;0;2;1;3;17.0;1;0;0;0;0;0;0;1;0
414;0.246575342;0.0;0;1;1;2;2;0;34.0;0;0;1;0;0;1;0;0;0
13138;1.0;0.0;1;0;1;2;4;0;54.0;0;0;1;0;0;1;0;0;0
14788;1.0;0.6;0;1;0;2;3;3;65.0;0;1;0;0;0;0;0;1;0
10409;1.0;0.0;0;1;1;2;2;0;55.0;0;1;0;0;0;1;0;0;0
10961;1.0;0.0;1;0;1;2;3;0;47.87981527371062;1;0;0;0;0;1;0;0;0
11385;1.0;0.0;1;0;1;2;2;0;26.0;0;0;0;1;0;1;0;0;0
8931;1.0;0.0;0;0;1;2;4;0;46.87981527371062;0;1;0;0;0;1;0;0;0
17897;0.99726776;0.0;0;1;0;2;1;6;15.0;0;0;0;1;0;0;0;1;0
13584;1.0;0.0;0;0;1;2;1;0;34.0;0;1;0;0;0;1;0;0;0
19379;0.975342466;0.0;0;1;0;2;1;4;56.0;1;0;0;0;0;1;0;0;0
11584;1.0;0.0;0;0;1;2;2;0;26.0;0;1;0;0;0;1;0;0;0
4940;0.380821918;0.0;1;0;1;2;4;0;49.87981527371062;0;0;0;1;0;1;0;0;0
3970;0.49589041100000003;0.0;0;1;1;2;2;0;47.87981527371062;0;1;0;0;0;1;0;0;0
1463;1.0;0.0;0;1;1;2;2;0;55.0;0;0;1;0;0;1;0;0;0
11127;1.0;0.0;1;0;1;2;2;0;35.0;0;1;0;0;0;1;0;0;0
3952;1.0;0.0;0;1;1;2;2;0;54.0;0;0;1;0;0;1;0;0;0
9532;1.0;0.0;0;1;0;2;2;4;63.0;0;1;0;0;0;0;0;0;1
12998;1.0;0.0;0;0;1;2;1;0;24.0;1;0;0;0;0;1;0;0;0
17770;1.0;0.3;1;1;0;2;2;2;34.0;1;0;0;0;0;1;0;0;0
7711;1.0;0.0;1;0;1;2;3;0;52.0;1;0;0;0;0;1;0;0;0
1443;1.0;0.0;0;1;0;2;2;6;96.0;0;0;0;1;0;1;0;0;0
2971;0.9890410959999999;0.6;0;1;0;2;1;5;47.0;0;0;0;1;0;1;0;0;0
10327;1.0;0.0;0;1;1;2;2;0;52.0;0;1;0;0;0;1;0;0;0
19319;0.99726776;0.0;0;1;0;1;2;3;66.0;0;1;0;0;0;1;0;0;0
16042;0.9972602740000001;0.0;1;1;0;2;3;5;24.0;0;0;0;1;0;0;0;1;0
9391;1.0;0.0;1;0;1;2;3;0;47.87981527371062;0;0;1;0;0;1;0;0;0
13084;0.99726776;0.3;0;1;0;2;1;3;9.0;0;0;0;1;0;1;0;0;0
8741;0.7459016390000001;0.0;0;0;1;2;4;0;52.0;1;0;0;0;0;1;0;0;0
2187;1.0;0.0;0;1;1;2;3;0;32.0;0;1;0;0;0;1;0;0;0
11064;1.0;0.0;0;0;1;2;3;0;53.0;0;0;0;1;0;1;0;0;0
4824;1.0;0.0;0;1;1;2;1;0;27.0;0;1;0;0;0;1;0;0;0
16414;1.0;0.0;0;1;0;2;3;2;7.0;0;0;1;0;0;0;0;0;1
6260;1.0;0.0;0;0;1;2;3;0;52.0;0;1;0;0;0;1;0;0;0
9442;0.24863388;0.0;1;0;1;2;4;0;46.87981527371062;0;0;1;0;0;1;0;0;0
651;1.0;0.0;1;1;1;2;3;0;24.0;1;0;0;0;0;1;0;0;0
1511;1.0;0.0;0;1;0;2;2;4;31.0;0;1;0;0;0;0;0;0;1
17381;1.0;0.3;1;1;0;1;3;3;9.0;0;1;0;0;0;1;0;0;0
16573;1.0;0.3;0;1;0;1;3;3;94.0;1;0;0;0;0;1;0;0;0
8896;1.0;0.0;0;0;1;2;4;0;24.0;0;0;0;1;0;1;0;0;0
954;1.0;0.0;0;0;1;2;1;0;33.0;0;0;0;1;0;1;0;0;0
2863;0.99726776;0.0;0;1;1;2;2;0;56.0;0;1;0;0;0;1;0;0;0
13341;0.9150684929999999;0.0;0;0;1;2;2;0;25.0;0;0;0;1;0;1;0;0;0
14844;0.832876712;0.0;0;0;1;2;2;0;25.0;0;0;0;1;0;1;0;0;0
8757;1.0;0.0;0;1;0;2;4;7;64.0;0;0;0;1;0;1;0;0;0
9831;1.0;0.0;0;1;0;1;2;4;113.0;0;1;0;0;0;1;0;0;0
2369;1.0;0.0;0;1;1;2;1;0;52.0;0;0;1;0;0;1;0;0;0
2528;1.0;0.0;0;1;1;2;1;0;54.0;0;0;1;0;0;1;0;0;0
11058;1.0;0.0;0;0;1;2;3;0;32.0;0;0;0;1;0;1;0;0;0
10676;1.0;0.0;0;1;1;2;3;0;46.87981527371062;0;1;0;0;0;1;0;0;0
7494;1.0;0.0;0;1;0;2;1;3;12.0;0;0;1;0;0;1;0;0;0
15062;1.0;0.0;0;1;0;2;1;4;20.0;0;0;0;1;0;1;0;0;0
3126;1.0;0.0;0;0;1;2;2;0;53.0;0;0;1;0;0;1;0;0;0
3579;1.0;0.0;0;1;1;2;1;0;25.0;0;1;0;0;0;1;0;0;0
13327;1.0;0.0;0;0;1;2;3;0;33.0;0;1;0;0;0;1;0;0;0
18889;0.747945205;0.0;0;1;0;2;2;2;2.0;1;0;0;0;0;1;0;0;0
19849;0.8907103829999999;0.6;0;1;0;2;1;3;1.0;0;1;0;0;0;1;0;0;0
3333;0.994535519;0.0;0;1;1;2;2;0;56.0;1;0;0;0;0;1;0;0;0
9947;0.832876712;0.0;0;1;1;2;2;0;53.0;1;0;0;0;0;1;0;0;0
4523;0.16164383599999999;0.0;0;1;0;1;2;3;53.0;1;0;0;0;0;1;0;0;0
4044;1.0;0.0;0;1;1;2;2;0;33.0;0;0;0;1;0;1;0;0;0
14431;1.0;0.0;0;0;1;2;2;0;55.0;1;0;0;0;0;1;0;0;0
10771;1.0;1.0;1;1;0;2;2;4;24.0;0;1;0;0;0;1;0;0;0
4663;1.0;0.0;0;0;1;2;2;0;52.0;1;0;0;0;0;1;0;0;0
14237;0.915300546;0.0;1;1;0;2;2;6;6.0;0;0;0;1;0;0;0;1;0
1803;1.0;0.0;1;1;1;2;3;0;46.87981527371062;0;0;0;1;0;1;0;0;0
12839;0.99726776;0.0;0;0;1;2;2;0;36.0;1;0;0;0;0;1;0;0;0
18031;1.0;0.0;1;1;0;2;3;10;34.0;0;0;0;1;0;1;0;0;0
12047;1.0;0.0;1;1;0;2;2;4;27.0;0;0;0;1;1;0;0;0;0
2618;1.0;0.0;0;1;0;1;2;3;36.0;0;0;0;1;0;0;0;0;1
8797;1.0;0.0;0;0;1;2;3;0;47.87981527371062;0;1;0;0;0;1;0;0;0
11290;1.0;0.0;0;1;0;2;2;3;9.0;0;0;1;0;0;1;0;0;0
14580;1.0;0.0;1;0;1;2;2;0;52.0;1;0;0;0;0;1;0;0;0
17307;1.0;0.0;0;1;0;2;2;2;43.0;1;0;0;0;0;1;0;0;0
19694;1.0;0.0;0;1;0;2;2;10;56.0;0;0;1;0;0;1;0;0;0
10974;1.0;0.0;0;0;1;2;1;0;27.0;0;0;1;0;0;1;0;0;0
7832;1.0;0.0;0;1;0;2;2;3;7.0;0;0;1;0;0;0;0;0;1
963;0.99726776;0.0;0;0;1;2;1;0;56.0;0;0;1;0;0;1;0;0;0
15588;0.99726776;0.3;0;1;0;2;3;5;7.0;0;0;0;1;0;1;0;0;0
16065;1.0;0.0;0;1;0;2;4;5;163.0;0;0;1;0;0;0;0;1;0
17815;1.0;0.6;0;1;0;2;2;5;27.0;0;0;0;1;0;0;0;0;1
4184;1.0;0.0;0;1;1;2;3;0;55.0;0;0;1;0;0;1;0;0;0
9437;1.0;0.0;1;1;0;2;4;4;64.0;1;0;0;0;0;0;0;0;1
16862;0.994535519;0.0;1;1;0;2;2;8;46.0;0;0;0;1;0;1;0;0;0
11941;0.915300546;0.0;0;1;0;2;4;7;92.0;0;0;0;1;0;0;0;1;0
12969;1.0;0.0;0;0;1;2;1;0;27.0;0;0;0;1;0;1;0;0;0
4395;1.0;0.3;0;1;0;2;1;1;52.0;0;1;0;0;0;1;0;0;0
1433;1.0;0.0;0;1;1;2;2;0;55.0;0;1;0;0;0;1;0;0;0
11315;1.0;0.0;0;0;1;2;1;0;25.0;0;0;0;1;0;1;0;0;0
5806;1.0;0.0;0;1;1;2;2;0;56.0;1;0;0;0;0;1;0;0;0
16299;1.0;0.0;0;1;0;2;3;7;56.0;0;1;0;0;0;1;0;0;0
18709;1.0;0.0;0;1;0;2;2;2;45.0;1;0;0;0;0;1;0;0;0
14498;0.5232876710000001;0.0;1;0;1;2;2;0;25.0;1;0;0;0;0;1;0;0;0
12902;1.0;0.0;0;0;1;2;1;0;26.0;0;0;1;0;0;1;0;0;0
4893;1.0;0.0;0;1;0;2;1;4;15.0;0;0;1;0;0;1;0;0;0
8850;1.0;0.0;0;0;1;2;4;0;47.87981527371062;0;0;0;1;0;1;0;0;0
7131;1.0;0.0;1;0;1;2;3;0;53.0;0;1;0;0;0;1;0;0;0
1864;1.0;0.0;0;1;1;2;2;0;53.0;0;1;0;0;0;1;0;0;0
3939;1.0;0.0;0;1;1;2;3;0;53.0;0;1;0;0;0;1;0;0;0
198;0.08469945400000001;0.0;0;1;1;2;2;0;52.0;0;1;0;0;0;1;0;0;0
9401;1.0;0.0;1;0;1;2;3;0;46.87981527371062;1;0;0;0;0;1;0;0;0
7324;1.0;0.0;0;1;0;2;2;5;27.0;0;0;1;0;0;1;0;0;0
7981;1.0;0.0;0;0;1;2;2;0;32.0;0;0;0;1;0;1;0;0;0
5585;1.0;0.0;0;0;1;2;2;0;48.87981527371062;0;0;1;0;0;1;0;0;0
9969;1.0;0.0;0;1;1;2;1;0;46.87981527371062;0;0;0;1;0;1;0;0;0
10610;1.0;0.0;0;1;0;2;2;5;124.0;0;0;1;0;0;0;0;0;1
7083;1.0;0.0;1;1;1;2;1;0;24.0;0;0;0;1;0;1;0;0;0
1480;1.0;0.0;0;0;1;2;2;0;52.0;1;0;0;0;0;1;0;0;0
12056;1.0;0.0;1;0;1;2;2;0;34.0;0;1;0;0;0;1;0;0;0
19847;0.836065574;0.0;0;1;0;2;1;3;66.0;1;0;0;0;0;1;0;0;0
