;Unnamed: 0.1;EXPO;ft_23_categ;Identifiant;ft_2_categ;ft_4_categ;ft_5_categ;ft_6_categ;ft_19_categ;ft_21_categ;ft_24_categ;ft_18_categ_V;ft_18_categ_base;ft_18_categ_eff;ft_18_categ_effpi;ft_18_categ_pi;ft_22_categ_c_Ancien;ft_22_categ_c_Reconstruction;ft_22_categ_c_Annees-70;ft_22_categ_c_Recent-80;ft_22_categ_c_Moderne-90;superficief_petit;superficief_moyen;superficief_trés-grand;superficief_Géant;Insee;Frequence;"Fréquence moyenne de sinistres
mouvement de terrain";"Fréquence moyenne de sinistres
sécheresse";"Fréquence moyenne de sinistres
séisme";Périls
9237;9237;1.0;0.0;9800;2013;0;1;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;13055;5;0.0;1.0;0.0;0.0
9238;9238;1.0;0.0;1415;2013;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;34172;5;0.0;1.0;0.0;0.0
9239;9239;1.0;0.0;1613;2014;1;1;0;2;2;6;0;1;0;0;0;0;0;1;0;0;0;0;1;0;38151;0;0.0;0.0;0.0;0.0
9240;9240;1.0;0.6;14482;2012;1;1;0;2;2;3;0;1;0;0;0;0;0;0;0;1;0;1;0;0;66130;1;0.0;0.0;0.0;0.0
9241;9241;1.0;0.0;9421;2013;1;0;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;69123;1;1.0;0.0;0.0;0.0
9242;9242;1.0;0.0;9285;2012;1;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;92009;1;1.0;0.0;0.0;0.0
9243;9243;1.0;0.0;10939;2014;0;1;0;2;2;2;0;0;0;0;1;0;0;1;0;0;0;0;1;0;30133;2;0.0;0.0;0.0;0.0
9244;9244;0.556164384;0.0;14477;2013;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;67482;1;1.0;0.0;0.0;0.0
9245;9245;1.0;0.0;10383;2015;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
9246;9246;1.0;0.0;13844;2016;1;0;1;2;4;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;75056;1;1.0;1.0;0.0;0.0
9247;9247;1.0;0.0;5382;2012;0;1;1;2;2;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;90010;1;1.0;0.0;0.0;0.0
9248;9248;0.99726776;0.0;9849;2016;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;83129;1;0.0;0.0;0.0;0.0
9249;9249;1.0;0.0;8480;2016;0;1;0;2;4;3;0;1;0;0;0;1;0;0;0;0;1;0;0;0;06159;5;1.0;1.0;0.0;0.0
9250;9250;1.0;0.0;7700;2014;0;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;63113;1;1.0;1.0;0.0;0.0
9251;9251;0.99726776;0.0;9771;2016;0;1;0;2;2;6;0;1;0;0;0;0;0;1;0;0;0;0;0;1;13055;5;0.0;1.0;0.0;0.0
9252;9252;1.0;0.0;14374;2013;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;26281;1;0.0;0.0;0.0;0.0
9253;9253;1.0;0.0;16793;2013;1;1;0;2;2;6;0;0;0;0;1;0;1;0;0;0;0;0;0;1;13055;5;0.0;1.0;0.0;0.0
9254;9254;0.58630137;0.0;8535;2015;0;0;1;2;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;06004;5;0.0;1.0;0.0;0.0
9255;9255;1.0;0.0;306;2013;0;1;0;1;2;4;0;1;0;0;0;1;0;0;0;0;0;1;0;0;95488;1;0.0;0.0;0.0;0.0
9256;9256;1.0;0.0;10206;2013;0;1;1;2;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;63075;1;0.0;1.0;0.0;0.0
9257;9257;1.0;0.0;15017;2013;0;0;1;2;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;63070;1;1.0;5.0;0.0;0.0
9258;9258;1.0;0.0;11943;2013;1;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;51454;1;1.0;0.0;0.0;0.0
9259;9259;1.0;0.0;1935;2014;1;1;1;2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;74081;1;0.0;0.0;1.0;0.0
9260;9260;1.0;0.0;5871;2012;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;30133;2;0.0;0.0;0.0;0.0
9261;9261;1.0;0.3;7442;2012;1;1;0;2;2;3;0;1;0;0;0;0;0;0;0;1;1;0;0;0;66136;5;0.0;0.0;1.0;0.0
9262;9262;0.915300546;0.0;18193;2012;0;1;0;1;2;3;0;1;0;0;0;1;0;0;0;0;1;0;0;0;59328;10;1.0;1.0;0.0;0.0
9263;9263;1.0;0.0;9621;2012;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;42218;1;0.0;0.0;0.0;0.0
9264;9264;1.0;0.0;14957;2014;1;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;25462;1;1.0;0.0;0.0;0.0
9265;9265;1.0;0.0;2663;2012;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;38544;1;0.0;0.0;0.0;0.0
9266;9266;1.0;0.0;3205;2014;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;13055;5;0.0;1.0;0.0;0.0
9267;9267;1.0;0.6;17354;2013;1;1;0;2;3;3;0;0;0;1;0;0;0;0;0;1;0;0;1;0;94015;2;1.0;5.0;0.0;0.0
9268;9268;1.0;0.0;8250;2013;0;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;2B033;2;0.0;0.0;0.0;0.0
9269;9269;0.743169399;0.0;18386;2012;0;1;0;2;1;10;0;0;0;0;1;0;0;0;0;1;0;0;0;1;86066;1;1.0;1.0;0.0;0.0
9270;9270;1.0;0.0;7932;2012;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;25056;1;1.0;1.0;0.0;0.0
9271;9271;1.0;0.0;15549;2014;0;1;0;1;2;5;0;1;0;0;0;0;0;0;0;1;0;0;1;0;82121;5;1.0;20.0;0.0;0.0
9272;9272;1.0;0.0;15943;2014;0;1;0;2;1;3;0;1;0;0;0;1;0;0;0;0;1;0;0;0;13004;20;0.0;1.0;0.0;0.0
9273;9273;1.0;0.0;16709;2013;0;1;0;2;2;6;0;0;0;1;0;0;0;0;0;1;0;0;0;1;64102;2;1.0;1.0;0.0;0.0
9274;9274;1.0;0.0;12562;2012;0;0;1;2;4;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;06004;5;0.0;1.0;0.0;1.0
9275;9275;1.0;0.6;18237;2016;0;1;0;2;2;2;0;1;0;0;0;0;0;0;1;0;0;1;0;0;83048;5;0.0;0.0;0.0;0.0
9276;9276;0.994535519;0.0;4094;2016;0;1;0;2;2;4;0;1;0;0;0;1;0;0;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
9277;9277;1.0;0.0;5345;2015;0;0;1;2;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;42187;1;0.0;0.0;0.0;0.0
9278;9278;1.0;0.0;8262;2012;0;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;2B033;2;0.0;0.0;0.0;0.0
9279;9279;1.0;0.0;16355;2015;1;1;0;2;2;4;0;1;0;0;0;0;0;0;1;0;1;0;0;0;78311;1;1.0;0.0;0.0;0.0
9280;9280;0.99726776;0.0;9576;2016;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;13055;5;0.0;1.0;0.0;0.0
9281;9281;1.0;0.0;13579;2014;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;64122;1;0.0;1.0;0.0;0.0
9282;9282;1.0;0.0;8172;2013;0;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;2B033;2;0.0;0.0;0.0;0.0
9283;9283;1.0;0.0;1127;2013;0;1;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;13055;5;0.0;1.0;0.0;0.0
9284;9284;1.0;0.0;8910;2016;0;1;0;2;4;6;0;0;0;0;1;0;0;1;0;0;0;0;0;1;06104;2;1.0;0.0;0.0;0.0
9285;9285;1.0;0.0;2355;2012;1;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;56078;0;0.0;0.0;0.0;0.0
9286;9286;0.161643836;0.0;18212;2013;1;1;0;1;1;3;0;1;0;0;0;1;0;0;0;0;1;0;0;0;47323;5;1.0;5.0;0.0;0.0
9287;9287;0.136986301;0.0;15389;2013;1;1;0;2;4;7;0;0;0;1;0;0;1;0;0;0;0;0;1;0;75056;1;1.0;1.0;0.0;0.0
9288;9288;0.99726776;0.0;11659;2016;0;1;0;2;2;5;0;1;0;0;0;0;0;1;0;0;0;0;0;1;80228;1;0.0;0.0;0.0;0.0
9289;9289;0.495890411;0.0;18687;2015;1;1;0;2;2;4;0;0;0;1;0;0;1;0;0;0;0;0;1;0;13001;1;0.0;1.0;0.0;0.0
9290;9290;1.0;0.0;15784;2014;1;1;0;2;3;2;0;0;0;0;1;0;1;0;0;0;1;0;0;0;94052;1;1.0;1.0;0.0;0.0
9291;9291;1.0;0.0;17511;2013;0;1;0;2;2;10;0;0;0;0;1;0;0;0;1;0;0;0;0;1;42218;1;0.0;0.0;0.0;0.0
9292;9292;0.99726776;0.0;8187;2016;0;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;2B033;2;0.0;0.0;0.0;0.0
9293;9293;1.0;0.0;8873;2014;0;0;1;2;4;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;06083;2;2.0;0.0;1.0;0.0
9294;9294;1.0;0.0;9834;2014;0;1;0;2;2;6;0;1;0;0;0;0;0;1;0;0;0;0;0;1;13055;5;0.0;1.0;0.0;0.0
9295;9295;0.884931507;0.3;16359;2013;0;1;0;1;2;2;0;1;0;0;0;0;1;0;0;0;0;0;1;0;65440;1;0.0;1.0;0.0;0.0
9296;9296;1.0;0.0;13735;2013;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;13055;5;0.0;1.0;0.0;0.0
9297;9297;0.331506849;0.0;19276;2013;0;1;0;2;2;3;0;0;0;0;1;1;0;0;0;0;0;1;0;0;77305;1;1.0;0.0;0.0;0.0
9298;9298;0.794520548;0.0;19481;2014;0;1;0;2;2;4;0;1;0;0;0;0;1;0;0;0;0;0;0;1;13055;5;0.0;1.0;0.0;0.0
9299;9299;0.915300546;0.0;13607;2012;1;1;0;2;3;6;0;1;0;0;0;0;0;0;0;1;0;0;0;1;93008;5;1.0;0.0;0.0;0.0
9300;9300;1.0;0.0;4007;2012;0;1;1;2;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;17300;2;1.0;1.0;0.0;0.0
9301;9301;1.0;0.3;10413;2012;0;1;0;2;2;4;0;1;0;0;0;0;1;0;0;0;1;0;0;0;80021;1;1.0;0.0;0.0;0.0
9302;9302;1.0;0.0;11833;2015;0;0;1;2;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;87085;1;1.0;0.0;0.0;0.0
9303;9303;1.0;0.0;15206;2015;0;1;0;2;2;5;0;0;1;0;0;0;0;1;0;0;0;1;0;0;13055;5;0.0;1.0;0.0;0.0
9304;9304;1.0;0.3;5160;2014;0;1;0;2;2;5;0;1;0;0;0;1;0;0;0;0;1;0;0;0;66119;1;0.0;0.0;5.0;0.0
9305;9305;1.0;0.0;16345;2013;0;1;0;2;2;2;0;1;0;0;0;0;0;0;0;1;0;0;0;1;80228;1;0.0;0.0;0.0;0.0
9306;9306;1.0;0.0;10641;2014;0;1;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;13055;5;0.0;1.0;0.0;0.0
9307;9307;0.747945205;0.0;6792;2015;1;0;1;2;4;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;75056;1;1.0;1.0;0.0;0.0
9308;9308;1.0;0.0;11626;2013;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;83017;2;0.0;0.0;0.0;0.0
9309;9309;1.0;2.0;10692;2015;0;1;0;2;4;4;0;1;0;0;0;0;1;0;0;0;0;0;0;1;06004;5;0.0;1.0;0.0;0.0
9310;9310;0.6;0.0;1651;2014;1;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;76351;2;1.0;0.0;0.0;0.0
9311;9311;0.99726776;0.0;11710;2016;0;1;1;2;2;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;83123;1;0.0;0.0;0.0;0.0
9312;9312;0.99726776;0.0;14312;2016;1;1;0;2;4;6;0;1;0;0;0;1;0;0;0;0;0;0;1;0;75056;1;1.0;1.0;0.0;0.0
9313;9313;1.0;0.0;8164;2015;0;0;1;2;4;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;06030;5;1.0;0.0;0.0;0.0
9314;9314;1.0;0.0;594;2012;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;13055;5;0.0;1.0;0.0;0.0
9315;9315;1.0;0.0;15041;2013;0;0;1;2;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;13055;5;0.0;1.0;0.0;0.0
9316;9316;1.0;0.0;12717;2016;0;0;1;2;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;46176;0;0.0;0.0;0.0;0.0
9317;9317;1.0;0.3;16809;2014;1;1;0;2;2;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;83118;10;0.0;1.0;0.0;0.0
9318;9318;0.0;0.0;2480;2013;0;1;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;62498;1;1.0;0.0;0.0;0.0
9319;9319;1.0;0.0;8003;2016;0;0;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;95199;1;0.0;0.0;0.0;0.0
9320;9320;1.0;0.0;1128;2013;0;1;0;1;2;3;0;1;0;0;0;1;0;0;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
9321;9321;1.0;0.3;2250;2012;0;1;0;2;2;2;0;1;0;0;0;0;1;0;0;0;0;1;0;0;82121;5;1.0;20.0;0.0;3.0
9322;9322;1.0;0.3;13680;2015;0;1;0;2;2;2;0;0;0;0;1;0;0;0;0;1;0;0;1;0;83123;1;0.0;0.0;0.0;0.0
9323;9323;0.333333333;0.0;19924;2016;1;1;0;2;4;2;0;0;0;1;0;0;1;0;0;0;0;1;0;0;06159;5;1.0;1.0;0.0;0.0
9324;9324;0.41369863;0.0;1498;2013;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
9325;9325;1.0;0.0;2374;2015;0;1;1;2;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;13117;2;0.0;1.0;0.0;0.0
9326;9326;1.0;0.0;4736;2014;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;13055;5;0.0;1.0;0.0;0.0
9327;9327;0.567123288;0.0;2766;2014;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;64122;1;0.0;1.0;0.0;0.0
9328;9328;1.0;0.0;8169;2015;0;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;83118;10;0.0;1.0;0.0;0.0
9329;9329;1.0;0.0;9569;2014;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;42218;1;0.0;0.0;0.0;0.0
9330;9330;0.99726776;0.0;8594;2016;0;0;1;2;4;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;06088;2;1.0;1.0;0.0;0.0
9331;9331;0.99726776;0.6;19815;2016;0;1;0;1;3;5;0;1;0;0;0;1;0;0;0;0;0;1;0;0;54395;2;0.0;1.0;0.0;0.0
9332;9332;1.0;0.0;7544;2012;1;1;0;2;4;6;0;0;0;0;1;1;0;0;0;0;0;1;0;0;75056;1;1.0;1.0;0.0;0.0
9333;9333;0.246575342;0.0;9299;2013;1;0;1;2;4;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;75056;1;1.0;1.0;0.0;0.0
9334;9334;1.0;0.6;12973;2013;0;1;0;2;3;7;0;1;0;0;0;0;0;1;0;0;0;0;0;1;2A004;2;0.0;0.0;0.0;0.0
9335;9335;1.0;0.0;17608;2014;1;1;0;2;3;3;0;0;0;1;0;0;0;0;0;1;0;0;0;1;92002;2;1.0;5.0;0.0;0.0
9336;9336;1.0;0.0;11650;2015;1;1;0;2;2;3;0;0;0;0;1;0;0;0;0;1;0;1;0;0;40312;2;1.0;0.0;0.0;0.0
9337;9337;1.0;0.0;13281;2014;0;1;0;2;4;7;0;1;0;0;0;0;1;0;0;0;0;0;1;0;06088;2;1.0;1.0;0.0;2.0
9338;9338;0.836065574;0.0;148;2012;0;1;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;57463;1;1.0;1.0;0.0;0.0
9339;9339;1.0;0.0;8726;2016;0;1;0;2;4;3;0;0;0;0;1;0;1;0;0;0;1;0;0;0;06147;5;2.0;1.0;5.0;0.0
9340;9340;1.0;0.0;14;2012;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
9341;9341;1.0;0.0;2914;2012;0;1;1;2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;84129;5;0.0;0.0;0.0;0.0
9342;9342;1.0;0.0;5712;2012;1;1;1;2;4;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;75056;1;1.0;1.0;0.0;0.0
9343;9343;1.0;0.0;9626;2013;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;13055;5;0.0;1.0;0.0;0.0
9344;9344;1.0;0.0;3788;2016;0;1;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;21231;1;0.0;1.0;0.0;0.0
9345;9345;1.0;0.0;9793;2012;0;1;1;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;84138;1;0.0;0.0;0.0;0.0
9346;9346;1.0;0.0;11437;2012;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;95500;0;0.0;0.0;0.0;0.0
9347;9347;1.0;0.0;14575;2012;0;0;1;2;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;74104;1;0.0;0.0;2.0;0.0
9348;9348;1.0;0.6;18568;2014;1;1;0;2;3;4;0;1;0;0;0;1;0;0;0;0;0;1;0;0;93062;2;1.0;5.0;0.0;0.0
9349;9349;0.99726776;0.0;19021;2016;1;1;0;2;4;8;0;0;0;1;0;1;0;0;0;0;0;0;0;1;75056;1;1.0;1.0;0.0;0.0
9350;9350;1.0;0.0;16810;2013;1;1;0;2;2;5;0;1;0;0;0;0;0;1;0;0;0;0;0;1;78423;1;1.0;2.0;0.0;0.0
9351;9351;0.580821918;0.0;5724;2015;1;1;1;2;4;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;06029;10;1.0;1.0;0.0;0.0
9352;9352;1.0;0.0;16071;2014;1;1;0;2;2;3;0;1;0;0;0;0;0;0;0;1;0;0;1;0;83137;1;1.0;1.0;0.0;0.0
9353;9353;1.0;0.0;15624;2014;1;1;0;1;2;3;0;1;0;0;0;1;0;0;0;0;1;0;0;0;78311;1;1.0;0.0;0.0;0.0
9354;9354;0.128767123;0.0;10916;2013;0;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;68224;1;1.0;0.0;0.0;0.0
9355;9355;1.0;0.0;11125;2013;0;0;1;2;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;06004;5;0.0;1.0;0.0;0.0
9356;9356;1.0;0.0;11551;2014;0;0;1;2;4;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;06155;10;1.0;1.0;0.0;1.0
9357;9357;1.0;0.0;15112;2012;1;1;0;2;2;3;0;1;0;0;0;0;0;0;0;1;0;1;0;0;66072;1;0.0;0.0;0.0;0.0
9358;9358;1.0;0.0;405;2015;0;1;0;2;1;4;0;0;1;0;0;0;0;0;1;0;0;1;0;0;74189;0;0.0;0.0;0.0;0.0
9359;9359;0.747945205;0.0;11316;2015;0;0;1;2;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;74309;0;0.0;0.0;0.0;0.0
9360;9360;1.0;0.0;9843;2014;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;13055;5;0.0;1.0;0.0;0.0
9361;9361;1.0;0.0;11153;2014;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;13055;5;0.0;1.0;0.0;0.0
9362;9362;1.0;0.0;9743;2012;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;13055;5;0.0;1.0;0.0;0.0
9363;9363;1.0;0.0;10416;2012;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;80016;2;0.0;0.0;0.0;0.0
9364;9364;0.994535519;0.0;8;2012;0;1;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;38563;1;0.0;0.0;0.0;0.0
9365;9365;1.0;0.0;6315;2016;0;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
9366;9366;1.0;0.0;7274;2012;1;0;1;2;4;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;75056;1;1.0;1.0;0.0;0.0
9367;9367;1.0;0.0;3990;2015;0;1;1;2;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;22054;2;0.0;0.0;0.0;0.0
9368;9368;1.0;0.0;11289;2012;0;1;0;2;2;3;0;1;0;0;0;0;0;0;0;1;0;0;1;0;63113;1;1.0;1.0;0.0;0.0
9369;9369;1.0;0.0;8229;2013;0;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;2B033;2;0.0;0.0;0.0;0.0
9370;9370;1.0;0.0;6551;2015;0;1;0;1;1;3;0;0;0;0;1;1;0;0;0;0;0;0;1;0;58194;1;0.0;1.0;0.0;0.0
9371;9371;1.0;0.0;8927;2012;0;0;1;2;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;06083;2;2.0;0.0;1.0;0.0
9372;9372;1.0;0.0;11684;2013;1;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;83144;1;0.0;0.0;0.0;0.0
9373;9373;1.0;0.0;8234;2016;0;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;2B033;2;0.0;0.0;0.0;0.0
9374;9374;1.0;0.0;6049;2013;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;29019;1;1.0;0.0;0.0;0.0
9375;9375;0.364383562;0.0;12547;2015;1;0;1;2;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;13021;1;0.0;1.0;0.0;0.0
9376;9376;1.0;0.0;9093;2012;1;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;59350;2;1.0;0.0;0.0;0.0
9377;9377;1.0;0.0;2738;2013;0;1;0;1;2;2;0;1;0;0;0;0;1;0;0;0;0;1;0;0;13055;5;0.0;1.0;0.0;0.0
9378;9378;1.0;0.0;11729;2014;1;1;0;1;2;3;0;0;1;0;0;0;1;0;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
9379;9379;0.61369863;0.0;18436;2014;0;1;0;1;3;3;0;1;0;0;0;1;0;0;0;0;1;0;0;0;83137;1;1.0;1.0;0.0;0.0
9380;9380;1.0;0.0;5799;2012;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;56034;1;1.0;0.0;0.0;0.0
9381;9381;1.0;0.3;10869;2013;0;1;0;2;1;3;0;0;0;0;1;0;1;0;0;0;1;0;0;0;58295;0;0.0;0.0;0.0;0.0
9382;9382;1.0;0.0;14040;2012;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;34301;1;0.0;0.0;0.0;0.0
9383;9383;0.99726776;0.0;12584;2016;0;1;0;2;2;5;0;1;0;0;0;0;1;0;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
9384;9384;1.0;0.0;12947;2015;0;0;1;2;4;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;75056;1;1.0;1.0;0.0;0.0
9385;9385;1.0;0.0;11870;2014;1;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;92049;1;0.0;0.0;0.0;0.0
9386;9386;1.0;0.0;15129;2016;0;1;0;2;1;5;0;1;0;0;0;0;0;0;0;1;0;0;0;1;73303;1;0.0;0.0;0.0;0.0
9387;9387;1.0;0.0;400;2015;0;1;0;2;1;4;0;1;0;0;0;1;0;0;0;0;0;1;0;0;74236;1;0.0;0.0;0.0;0.0
9388;9388;1.0;0.0;11311;2014;1;1;1;2;3;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;93061;0;0.0;0.0;0.0;0.0
9389;9389;1.0;0.0;16906;2012;0;1;0;1;2;3;0;1;0;0;0;0;0;0;0;1;0;1;0;0;34032;5;1.0;1.0;0.0;0.0
9390;9390;1.0;0.0;16613;2014;1;1;0;2;2;5;0;1;0;0;0;0;0;0;0;1;0;0;0;1;77468;1;1.0;5.0;0.0;0.0
9391;9391;0.246575342;0.0;16587;2015;0;1;0;2;2;3;0;0;0;0;1;0;0;0;0;1;1;0;0;0;66136;5;0.0;0.0;1.0;0.0
9392;9392;1.0;0.0;15196;2015;0;1;0;2;4;4;0;1;0;0;0;0;0;1;0;0;0;0;0;1;06070;0;0.0;1.0;0.0;0.0
9393;9393;1.0;0.0;2137;2015;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;42218;1;0.0;0.0;0.0;0.0
9394;9394;0.495890411;0.0;2229;2014;0;1;1;2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;28088;1;0.0;1.0;0.0;0.0
9395;9395;1.0;0.0;15045;2015;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;90008;2;0.0;0.0;0.0;0.0
9396;9396;1.0;0.0;14232;2015;0;1;0;2;4;5;0;1;0;0;0;0;0;0;0;1;0;0;1;0;06083;2;2.0;0.0;1.0;0.0
9397;9397;1.0;0.0;11859;2012;1;1;0;1;2;4;0;0;1;0;0;0;0;0;0;1;1;0;0;0;31555;1;1.0;1.0;0.0;0.0
9398;9398;1.0;0.0;654;2016;1;1;1;2;4;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;75056;1;1.0;1.0;0.0;0.0
9399;9399;1.0;0.0;13365;2014;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;56260;1;1.0;0.0;0.0;0.0
9400;9400;1.0;0.0;18697;2015;0;1;0;2;2;10;0;0;0;1;0;0;1;0;0;0;0;0;0;1;13055;5;0.0;1.0;0.0;0.0
9401;9401;1.0;0.0;14014;2012;0;0;1;2;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;91174;1;1.0;1.0;0.0;0.0
9402;9402;1.0;0.0;9217;2015;1;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
9403;9403;1.0;0.3;17312;2012;1;1;0;2;1;6;0;0;0;1;0;0;0;0;0;1;0;0;1;0;91161;1;1.0;1.0;0.0;0.0
